text,label
"Subject: Confirm your identity
From: security@verify-account.example
To: user537@example.com

Hi Riley,
Click the link to confirm your identity: http://payment-alerts.example/verify?id=40947

Thank you",1
"Subject: You've received a secure message
From: billing@update-payments.example
To: user6019@example.com

Hi Chris,
You have a secure message waiting. View now: http://update-payments.example/verify?id=62184

Secure Mail",1
"Subject: Invoice Attached
From: support@update-payments.example
To: user7451@example.com

Hello Jordan,
Please review the attached invoice and pay immediately: http://fake-bank.example/verify?id=93819

Finance Dept",1
"Subject: Confirm your identity
From: no-reply@update-payments.example
To: user5465@example.com

Dear Sam,
Click the link to confirm your identity: http://secure-login.example/verify?id=18992

Thank you",1
"Subject: You've received a secure message
From: alerts@secure-login.example
To: user9608@example.com

Hi Sam,
You have a secure message waiting. View now: http://malicious-link.example/verify?id=29340

Secure Mail",1
"Subject: You've received a secure message
From: alerts@update-payments.example
To: user4543@example.com

Dear Taylor,
You have a secure message waiting. View now: http://verify-account.example/verify?id=32871

Secure Mail",1
"Subject: Urgent - Verify your account
From: no-reply@secure-login.example
To: user244@example.com

Dear Riley,
We detected suspicious activity on your account. Please verify immediately: http://verify-account.example/verify?id=12068

Regards,
Security Team",1
"Subject: Action Required: Password Reset
From: billing@update-payments.example
To: user2077@example.com

Hi Morgan,
Your account will be locked unless you reset your password here: http://fake-bank.example/verify?id=18330

Support",1
"Subject: Update Payment Method
From: security@malicious-link.example
To: user5932@example.com

Dear Chris,
We couldn't process your last payment. Update your billing details now: http://payment-alerts.example/verify?id=76039

Billing Team",1
"Subject: Action Required: Password Reset
From: alerts@update-payments.example
To: user8544@example.com

Hi Casey,
Your account will be locked unless you reset your password here: http://update-payments.example/verify?id=17972

Support",1
"Subject: Update Payment Method
From: security@payment-alerts.example
To: user1769@example.com

Dear Jamie,
We couldn't process your last payment. Update your billing details now: http://update-payments.example/verify?id=20589

Billing Team",1
"Subject: Invoice Attached
From: alerts@secure-login.example
To: user1077@example.com

Hello Taylor,
Please review the attached invoice and pay immediately: http://fake-bank.example/verify?id=86724

Finance Dept",1
"Subject: Confirm your identity
From: billing@payment-alerts.example
To: user9788@example.com

Hi Chris,
Click the link to confirm your identity: http://confirm-id.example/verify?id=89354

Thank you",1
"Subject: Update Payment Method
From: no-reply@malicious-link.example
To: user1875@example.com

Dear Chris,
We couldn't process your last payment. Update your billing details now: http://payment-alerts.example/verify?id=69186

Billing Team",1
"Subject: Action Required: Password Reset
From: security@verify-account.example
To: user7431@example.com

Hi Morgan,
Your account will be locked unless you reset your password here: http://update-payments.example/verify?id=50966

Support",1
"Subject: Update Payment Method
From: billing@fake-bank.example
To: user4177@example.com

Dear Riley,
We couldn't process your last payment. Update your billing details now: http://payment-alerts.example/verify?id=18799

Billing Team",1
"Subject: Urgent - Verify your account
From: no-reply@update-payments.example
To: user7076@example.com

Dear Jordan,
We detected suspicious activity on your account. Please verify immediately: http://verify-account.example/verify?id=27054

Regards,
Security Team",1
"Subject: Confirm your identity
From: no-reply@confirm-id.example
To: user9202@example.com

Dear Chris,
Click the link to confirm your identity: http://update-payments.example/verify?id=63845

Thank you",1
"Subject: Invoice Attached
From: security@malicious-link.example
To: user843@example.com

Hello Casey,
Please review the attached invoice and pay immediately: http://verify-account.example/verify?id=23579

Finance Dept",1
"Subject: Confirm your identity
From: alerts@secure-login.example
To: user2536@example.com

Hello Jamie,
Click the link to confirm your identity: http://verify-account.example/verify?id=82910

Thank you",1
"Subject: Invoice Attached
From: no-reply@malicious-link.example
To: user4565@example.com

Hello Pat,
Please review the attached invoice and pay immediately: http://malicious-link.example/verify?id=83526

Finance Dept",1
"Subject: You've received a secure message
From: alerts@confirm-id.example
To: user9122@example.com

Dear Alex,
You have a secure message waiting. View now: http://malicious-link.example/verify?id=45054

Secure Mail",1
"Subject: Urgent - Verify your account
From: support@verify-account.example
To: user5063@example.com

Dear Riley,
We detected suspicious activity on your account. Please verify immediately: http://secure-login.example/verify?id=28776

Regards,
Security Team",1
"Subject: Confirm your identity
From: security@update-payments.example
To: user2325@example.com

Dear Alex,
Click the link to confirm your identity: http://confirm-id.example/verify?id=38197

Thank you",1
"Subject: Update Payment Method
From: security@payment-alerts.example
To: user5586@example.com

Dear Taylor,
We couldn't process your last payment. Update your billing details now: http://fake-bank.example/verify?id=52517

Billing Team",1
"Subject: You've received a secure message
From: alerts@confirm-id.example
To: user1392@example.com

Hello Alex,
You have a secure message waiting. View now: http://malicious-link.example/verify?id=90981

Secure Mail",1
"Subject: Urgent - Verify your account
From: no-reply@verify-account.example
To: user7260@example.com

Dear Morgan,
We detected suspicious activity on your account. Please verify immediately: http://payment-alerts.example/verify?id=64287

Regards,
Security Team",1
"Subject: Invoice Attached
From: support@malicious-link.example
To: user8395@example.com

Hello Jordan,
Please review the attached invoice and pay immediately: http://update-payments.example/verify?id=47125

Finance Dept",1
"Subject: Important - Tax Document
From: alerts@payment-alerts.example
To: user8634@example.com

Dear Casey,
Your tax document is ready at http://payment-alerts.example/verify?id=88554. Please download and review.

Tax Office",1
"Subject: Urgent - Verify your account
From: no-reply@secure-login.example
To: user4939@example.com

Dear Sam,
We detected suspicious activity on your account. Please verify immediately: http://verify-account.example/verify?id=53007

Regards,
Security Team",1
"Subject: Urgent - Verify your account
From: no-reply@payment-alerts.example
To: user7056@example.com

Dear Taylor,
We detected suspicious activity on your account. Please verify immediately: http://confirm-id.example/verify?id=40161

Regards,
Security Team",1
"Subject: Confirm your identity
From: alerts@malicious-link.example
To: user5803@example.com

Dear Jordan,
Click the link to confirm your identity: http://update-payments.example/verify?id=67176

Thank you",1
"Subject: Urgent - Verify your account
From: security@update-payments.example
To: user5130@example.com

Dear Pat,
We detected suspicious activity on your account. Please verify immediately: http://payment-alerts.example/verify?id=93904

Regards,
Security Team",1
"Subject: Update Payment Method
From: billing@update-payments.example
To: user6637@example.com

Dear Alex,
We couldn't process your last payment. Update your billing details now: http://malicious-link.example/verify?id=91018

Billing Team",1
"Subject: Update Payment Method
From: billing@update-payments.example
To: user7156@example.com

Dear Jordan,
We couldn't process your last payment. Update your billing details now: http://confirm-id.example/verify?id=62487

Billing Team",1
"Subject: Confirm your identity
From: no-reply@payment-alerts.example
To: user5084@example.com

Hi Riley,
Click the link to confirm your identity: http://malicious-link.example/verify?id=32037

Thank you",1
"Subject: Urgent - Verify your account
From: alerts@fake-bank.example
To: user1869@example.com

Dear Chris,
We detected suspicious activity on your account. Please verify immediately: http://malicious-link.example/verify?id=55793

Regards,
Security Team",1
